"upm","est_sel","ponde_2anios","estrato_rec","hwise_preocupa","hwise_disminucion","hwise_lavar_suficiente","hwise_cambio_planes","hwise_manos","hwise_banarse","hwise_beber","hwise_molesto","hwise_sed","hwise_apta","hwise_verguenza","hwise_alimentos","frec_agua_clean","escasez_clean","horas_z","temp_sin_agua_bin","almacena_tambo_no_tapa","almacena_cubeta_no_tapa","almacena_cubeta_con_tapa","almacena_tambo_con_tapa","gasto_z","ingreso_z","integrantes_z","agua_bin","indigena_d","mujer_jefa","HWISE_fs","CONT_fs","COPING_fs","Regimen"
2402800013355,243,150865545809872,"Metropolitano",2,2,2,2,2,2,2,2,1,2,2,2,3,4,-1.27048831698885,1,0,0,0,0,-0.375079365199862,-0.934845038992872,-1.44462324788302,1,0,0,-0.0916163733704504,0.14139678379404,-0.154241538277086,"4"
2402800014175,243,153369725830806,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,-0.617550293709148,1,0,0,0,0,-0.219048394689869,-0.934845038992872,-1.44462324788302,1,0,1,-1.21723497020625,0.403443800144164,-0.195256864117168,"2"
2402800014175,243,153369725830806,"Metropolitano",3,1,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,0,0,0,0,0,-0.162309859958963,-0.0384449854949059,-0.816567560204259,1,0,0,-1.09953105914532,0.527140270670213,-0.200678012572782,"3"
2402800014175,243,153369725830806,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,1,0.905971760610157,1,0,0,0,0,-0.09138669154533,-0.0384449854949059,1.06759950283204,1,0,0,-1.22791603799435,0.575468852424644,-0.184058761600976,"3"
2402800014175,243,153369725830806,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,0,0,0,0,0,-0.0899682281770573,1.75435512150103,0.439543815153273,1,0,0,-1.22860586156464,0.558734814918638,-0.21334131103945,"3"
2402800014175,243,153369725830806,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,-0.399904285949248,0,0,0,0,0,0.192305982109202,1.75435512150103,-0.816567560204259,1,0,1,-1.21742125041365,0.365610380845638,-0.220250509220198,"2"
2402800014175,243,139651655909272,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,1,0,0,0,0,-0.197771444165779,-0.934845038992872,1.06759950283204,1,0,1,-1.30588333757554,1.64468715480836,-0.215839651842446,"3"
2402800014175,243,139651655909272,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,0,0,0,0,0,-0.105571325228057,-0.0384449854949059,1.06759950283204,1,0,1,-1.2266667480017,0.586676037547561,-0.184465123180315,"3"
2402800014175,243,139651655909272,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1.27048831698885,1,0,0,0,0,-0.375079365199862,-0.934845038992872,0.439543815153273,1,0,0,-1.2078935753969,0.330010763340155,-0.170229993066771,"2"
2402800014175,243,139651655909272,"Metropolitano",3,3,2,2,1,1,1,1,1,1,1,1,4,5,0.905971760610157,1,0,0,0,0,0.121382813695569,-0.0384449854949059,1.06759950283204,1,0,0,-0.61588347199141,1.07859602962455,-0.186379878358296,"3"
2402800014175,243,139651655909272,"Metropolitano",2,2,2,2,2,1,1,1,1,1,1,2,3,3,-0.399904285949248,1,1,0,0,0,-0.375079365199862,-0.0384449854949059,1.06759950283204,1,0,0,-0.461915859223329,0.272702609859768,-0.0911989130302987,"2"
2402800014175,243,159096823187778,"Metropolitano",1,1,1,1,1,1,1,2,1,1,1,1,3,3,-0.399904285949248,0,0,0,0,0,0.192305982109202,-0.0384449854949059,-0.816567560204259,1,0,1,-1.09919858342943,0.351344403424312,-0.193872644416568,"2"
2402800014175,243,159096823187778,"Metropolitano",2,1,2,2,2,2,2,2,2,2,2,2,3,3,0.0353877295705538,1,0,0,0,0,-0.176494493641689,-0.934845038992872,-0.816567560204259,1,0,1,-0.116660622629169,0.282775336504584,-0.152970665863002,"4"
2402800014175,243,159096823187778,"Metropolitano",4,4,4,2,1,1,1,1,1,1,1,2,3,1,0.905971760610157,1,1,0,0,0,-0.268694612579412,-0.0384449854949059,1.6956551905108,1,0,0,0.0716513513823218,0.215320594800224,-0.0669447638390066,"4"
2402800014175,243,159096823187778,"Metropolitano",2,2,2,2,1,1,1,1,1,1,1,2,3,1,0.905971760610157,1,0,0,0,0,-0.09138669154533,-0.934845038992872,-0.188511872525493,1,0,0,-0.593078067154048,0.41051327389035,-0.163626963481182,"2"
2402800014175,243,139859780582758,"Metropolitano",4,4,4,1,1,1,1,1,1,1,1,1,3,3,-1.3793113208688,0,0,0,0,0,-0.197771444165779,-0.0384449854949059,1.06759950283204,1,0,0,-0.236871304950609,0.0236460739243629,-0.135669085263992,"4"
2402800014175,243,139859780582758,"Metropolitano",5,5,1,3,3,3,1,5,1,3,1,3,1,2,0.905971760610157,0,0,0,0,0,1.39799984514096,0.85795506800306,-0.816567560204259,1,0,0,0.913328135605326,-0.915945539764403,-0.100943163954147,"1"
2402800014175,243,139859780582758,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,0.905971760610157,0,0,0,0,0,-0.09138669154533,-0.934845038992872,-0.188511872525493,1,0,0,-1.22615989003417,0.517722702053229,-0.185174546478849,"3"
2402800014175,243,139859780582758,"Metropolitano",1,4,1,1,1,1,1,1,1,1,1,1,3,1,0.905971760610157,0,0,0,0,0,-0.219048394689869,-0.0384449854949059,0.439543815153273,1,1,0,-1.04082681152664,0.435469382135643,-0.159369827274236,"2"
2402800014175,243,139859780582758,"Metropolitano",2,2,1,1,1,1,1,1,1,1,1,1,3,2,-0.399904285949248,0,0,0,0,0,-0.375079365199862,-0.0384449854949059,-0.188511872525493,1,0,1,-1.08316903768627,0.303854404682918,-0.184417984472975,"2"
2402800014175,243,137432144531184,"Metropolitano",1,1,1,1,1,3,1,1,1,1,1,1,3,1,-1.3793113208688,1,0,0,0,0,-0.162309859958963,-0.934845038992872,-0.816567560204259,1,0,0,-1.0237490245682,0.19735277528563,-0.17469180598421,"2"
2402800014175,243,137432144531184,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,5,0.905971760610157,1,0,0,0,0,-0.197771444165779,-0.934845038992872,1.06759950283204,1,0,0,-1.24444656778662,0.809324132340626,-0.18219447428452,"3"
2402800014175,243,137432144531184,"Metropolitano",1,1,1,1,1,1,1,1,2,1,1,1,3,5,-0.399904285949248,1,0,0,0,0,-0.09138669154533,0.85795506800306,1.06759950283204,1,0,0,-1.18773970058849,0.600708096226808,-0.195203631263344,"3"
2402800014175,243,137432144531184,"Metropolitano",3,3,3,1,1,1,1,1,1,1,1,1,3,2,-1.1616653131089,1,0,0,0,0,-0.233233028372596,-0.0384449854949059,-0.188511872525493,1,0,0,-0.56659132833715,0.169852274698573,-0.165014687431124,"2"
2402800014175,243,137432144531184,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,1,0.905971760610157,1,0,0,0,0,0.135567447378295,-0.934845038992872,-1.44462324788302,1,0,1,-1.23216280632441,0.557657001438246,-0.201482198224703,"3"
2403500010872,243,108444232578002,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,-1.1616653131089,1,0,0,0,0,-0.247417662055322,-0.0384449854949059,-0.188511872525493,1,0,1,-1.28927988917435,1.39060160428766,-0.231624209061771,"3"
2403500010872,243,108444232578002,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-1.05284230922895,0,0,0,0,0,-0.183586810483053,-0.934845038992872,-1.44462324788302,1,0,1,-1.28066455127475,1.23484795275641,-0.228788358674909,"3"
2403500010872,243,108444232578002,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,-0.944019305349,0,0,0,0,0,-0.197771444165779,-0.934845038992872,-0.188511872525493,1,0,0,-1.27721843016295,1.20312636829633,-0.212815436546629,"3"
2403500010872,243,108444232578002,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,0.905971760610157,0,0,0,0,0,-0.162309859958963,-0.934845038992872,-0.816567560204259,1,0,0,-1.30227873837058,1.51006230227595,-0.232564256685927,"3"
2403500010872,243,108444232578002,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1.3793113208688,1,0,0,0,0,-0.233233028372596,-0.934845038992872,0.439543815153273,1,0,0,-1.20797267477911,0.314071761381269,-0.169589503865295,"2"
2403500010872,243,108444232578002,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,-1.5969573286287,1,0,0,0,0,-0.375079365199862,-0.934845038992872,-1.44462324788302,1,0,1,-1.27708089508843,1.21055975175929,-0.227805648052085,"3"
2403500010872,243,104682215459912,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,0,0,0,0,0.0504596452819358,-0.0384449854949059,0.439543815153273,1,0,1,-1.31287884928552,1.68481887978127,-0.236125667438384,"3"
2403500010872,243,104682215459912,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,-0.399904285949248,0,1,0,1,0,-0.148125226276236,-0.0384449854949059,0.439543815153273,1,0,0,-1.24217876514414,1.15068240282285,-0.0629166426569143,"3"
2403500010872,243,104682215459912,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,1,-0.399904285949248,1,1,0,0,0,-0.0204635231316971,-0.934845038992872,1.6956551905108,1,0,0,-1.26545293769055,1.24332007979515,-0.1317600703256,"3"
2403500010872,243,104682215459912,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,-0.399904285949248,0,0,0,0,1,-0.09138669154533,-0.934845038992872,1.6956551905108,1,0,0,-1.26682705963721,1.33995846875189,-0.109056588619138,"3"
2403500010872,243,104682215459912,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,-0.617550293709148,0,0,0,0,0,-0.126848275752146,-0.0384449854949059,-1.44462324788302,1,0,0,-1.29129500259858,1.33879908735852,-0.244321110525567,"3"
2403500010872,243,142003700971706,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,4,3,-0.0734352743093966,1,0,0,0,0,-0.0204635231316971,-0.934845038992872,1.6956551905108,1,0,0,-1.25981308119797,1.00951743319126,-0.182901915387665,"3"
2403500010872,243,142003700971706,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,2,-1.3793113208688,1,0,0,0,0,-0.375079365199862,-0.934845038992872,-1.44462324788302,1,0,1,-1.27510268101392,1.18449788240118,-0.226754560931154,"3"
2403500010872,243,142003700971706,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,4,2,0.905971760610157,1,0,0,0,0,-0.0835851430198304,0.85795506800306,1.6956551905108,1,0,0,-1.2647072782556,1.07487447824105,-0.208124803040385,"3"
2403500010872,243,142003700971706,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-0.399904285949248,1,0,0,0,0,-0.193516054060961,-0.934845038992872,0.439543815153273,1,0,0,-1.29454207372049,1.449820702082,-0.215395433180589,"3"
2403500010872,243,142003700971706,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-0.399904285949248,1,0,0,0,0,-0.197771444165779,-0.934845038992872,0.439543815153273,1,0,0,-1.29450513183888,1.44984344612239,-0.215396280316843,"3"
2403500010872,243,120534093800984,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-0.399904285949248,1,0,0,0,0,-0.162309859958963,-0.0384449854949059,-1.44462324788302,1,0,0,-1.29713195877205,1.4199430091687,-0.2475930975246,"3"
2403500010872,243,120534093800984,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,-1.3793113208688,0,0,0,0,0,-0.0772020578626034,-0.0384449854949059,-0.816567560204259,1,0,1,-1.27264494535991,1.13209376276723,-0.228570644046836,"3"
2403500010872,243,120534093800984,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,4,3,0.905971760610157,0,0,0,0,1,-0.09138669154533,-0.0384449854949059,1.06759950283204,1,0,0,-1.23900260447504,0.951073422483276,-0.112036069873955,"3"
2403500010872,243,120534093800984,"Metropolitano",3,3,3,3,1,1,1,1,1,1,1,1,1,1,-1.3793113208688,1,0,0,0,0,-0.197771444165779,0.85795506800306,2.32371087818957,1,0,0,-0.053729585243414,-0.889595110746392,-0.0923283315834914,"4"
2403500010872,243,120534093800984,"Metropolitano",5,4,5,5,5,5,1,5,1,1,1,1,3,1,0.905971760610157,0,0,0,0,0,-0.197771444165779,-0.0384449854949059,-0.816567560204259,1,0,1,2.14165535619958,-0.380657433944842,-0.0766536810919667,"1"
2403500010872,243,120534093800984,"Metropolitano",2,2,2,2,1,1,1,1,1,1,1,2,3,3,-0.399904285949248,1,0,0,0,0,-0.233233028372596,-0.934845038992872,-1.44462324788302,1,0,1,-0.586777196637515,0.332502870342687,-0.175171772455826,"2"
2403500010872,243,115644644890048,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-1.27048831698885,1,0,0,0,0,-0.11266364206942,-0.934845038992872,-0.188511872525493,1,0,0,-1.2869062044596,1.32056874706577,-0.217553344267316,"3"
2403500010872,243,115644644890048,"Metropolitano",2,2,1,1,1,1,1,1,1,1,1,1,5,1,-1.27048831698885,1,1,0,0,0,-0.282879246262139,0.85795506800306,-0.188511872525493,1,0,0,-1.13114370531752,1.05505020673613,-0.165483781724692,"3"
2403500010872,243,115644644890048,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,-0.399904285949248,1,0,0,0,0,-0.09138669154533,2.65075517499899,-0.816567560204259,1,0,0,-1.30018131436886,1.46058363604109,-0.275746025526392,"3"
2403500010872,243,115644644890048,"Metropolitano",1,1,1,1,1,1,2,1,1,1,1,1,5,5,-0.399904285949248,1,0,0,0,0,0.206490615791928,-0.0384449854949059,-0.188511872525493,1,0,0,-1.24516527616483,1.47484812850359,-0.233514724892467,"3"
2403500010872,243,115644644890048,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,1,0,0,0,-0.09138669154533,-0.934845038992872,-1.44462324788302,1,0,1,-1.29863032523471,1.61999999139933,-0.183752023601674,"3"
2403500011014,243,140889946454280,"Metropolitano",2,1,1,1,1,1,1,1,1,1,1,1,5,1,-0.399904285949248,1,0,0,0,0,-0.311248513627592,-0.934845038992872,-1.44462324788302,1,0,1,-1.21631782112533,1.24815094369961,-0.227553483690394,"3"
2403500011014,243,140889946454280,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1.3793113208688,0,0,0,0,0,-0.233233028372596,-0.934845038992872,-0.188511872525493,1,0,1,-1.1991615179174,0.204983045188251,-0.172513879396227,"2"
2403500011014,243,140889946454280,"Metropolitano",1,3,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,0,0,0,0,0,-0.0204635231316971,2.65075517499899,0.439543815153273,1,0,1,-1.18440747787055,1.52598022437131,-0.260388891792007,"3"
2403500011014,243,140889946454280,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,0,0,0,0,0,-0.197771444165779,-0.0384449854949059,-1.44462324788302,1,0,1,-1.22938877400951,0.557677305030541,-0.212771546944704,"3"
2403500011014,243,140889946454280,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,0,0,0,0,0,0.0504596452819358,1.75435512150103,1.06759950283204,1,0,0,-1.30479827329975,1.56469055449811,-0.246544912239818,"3"
2403500011014,243,204383113112953,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,4,5,0.905971760610157,1,0,0,0,0,-0.180040652062371,2.65075517499899,1.06759950283204,1,0,1,-1.27538451926683,1.22740383639905,-0.244186813933244,"3"
2403500011014,243,204383113112953,"Metropolitano",1,2,2,2,2,2,2,2,2,2,1,1,3,3,-1.05284230922895,0,0,0,0,0,0.0504596452819358,-0.0384449854949059,0.439543815153273,1,0,0,-0.275067163579252,0.0683438130002847,-0.145702556407982,"4"
2403500011014,243,204383113112953,"Metropolitano",3,3,3,3,3,3,1,3,1,1,1,1,4,3,-1.05284230922895,0,0,0,0,0,0.263229150522835,-0.934845038992872,1.06759950283204,1,0,1,0.467395935266582,0.33849826766412,-0.11691263012541,"4"
2403500011014,243,204383113112953,"Metropolitano",3,3,1,2,1,1,1,1,1,1,1,1,3,3,0.905971760610157,1,1,0,0,0,-0.162309859958963,1.75435512150103,-0.816567560204259,1,0,1,-0.752969431452953,0.489854318692466,-0.152046304021706,"2"
2403500011014,243,140605894142881,"Metropolitano",3,2,2,2,1,1,1,1,1,1,1,1,3,2,0.361856741210405,0,0,0,0,0,-0.176494493641689,-0.934845038992872,-0.816567560204259,1,0,1,-0.613698436426342,0.290239986556758,-0.166954717204195,"2"
2403500011014,243,140605894142881,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,5,-0.399904285949248,0,0,0,0,0,-0.197771444165779,0.85795506800306,1.06759950283204,1,0,0,-1.28913861730971,1.39143914607593,-0.228259487787645,"3"
2403500011014,243,140605894142881,"Metropolitano",2,2,2,1,1,1,1,1,1,1,1,1,3,1,0.905971760610157,0,1,0,0,0,-0.09138669154533,0.85795506800306,-0.816567560204259,1,0,1,-0.882439599958551,0.313183427711929,-0.137555307173102,"2"
2403500011014,243,140605894142881,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,2,0.905971760610157,0,0,0,0,0,-0.162309859958963,1.75435512150103,-0.816567560204259,1,0,1,-1.29117583608753,1.37973872604359,-0.261144924486467,"3"
2403500011014,243,140605894142881,"Metropolitano",3,3,1,1,3,3,1,1,1,1,1,1,3,3,-1.3793113208688,0,1,0,1,0,-0.09138669154533,2.65075517499899,-0.188511872525493,1,0,0,-0.522245612619082,-0.062112889896415,-0.0378769773775821,"2"
2403500011014,243,140605894142881,"Metropolitano",4,1,1,1,1,1,1,1,1,1,1,1,5,5,-0.399904285949248,1,0,0,0,0,-0.233233028372596,-0.934845038992872,-0.816567560204259,1,0,0,-1.10396075474752,1.44308088460195,-0.224553837050506,"3"
2403500011014,243,140605894142881,"Metropolitano",3,3,2,2,2,2,1,1,1,1,1,2,3,1,-0.399904285949248,1,0,0,0,0,-0.212665309532642,-0.0384449854949059,-0.816567560204259,1,0,0,-0.257416032363611,0.134411749167869,-0.162463330304534,"4"
2403500011014,243,107458433736316,"Metropolitano",3,3,3,3,1,1,1,3,1,1,1,1,3,3,-1.27048831698885,0,0,0,0,0,-0.233233028372596,-0.934845038992872,-0.816567560204259,1,0,0,0.110383034846983,-0.0624884357935271,-0.133515208169996,"4"
2403500011014,243,107458433736316,"Metropolitano",4,4,4,4,1,1,1,4,1,1,5,1,2,2,-0.399904285949248,0,0,1,1,0,-0.126848275752146,-0.934845038992872,-0.188511872525493,1,0,0,1.14500855060641,-0.840299417209462,0.133133207227684,"1"
2403500011014,243,107458433736316,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1.27048831698885,0,0,0,0,0,-0.211956077848506,0.85795506800306,-1.44462324788302,1,0,0,-1.20746559977226,0.241243088353359,-0.211348796126745,"2"
2403500011014,243,107458433736316,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,1,0,0,0,0,-0.09138669154533,-0.934845038992872,-0.816567560204259,1,0,1,-1.23787757911287,0.679090104773607,-0.199006541085791,"3"
2403500011014,243,107458433736316,"Metropolitano",2,2,2,2,1,2,2,3,1,1,3,1,5,1,0.905971760610157,1,1,1,0,0,-0.0559251073385135,-0.934845038992872,0.439543815153273,1,0,1,-0.17648885139218,1.05673212870916,0.00111141678582788,"4"
2403500011014,243,107458433736316,"Metropolitano",4,4,4,3,1,3,1,3,1,1,1,1,4,1,-0.399904285949248,0,1,0,0,0,0.0504596452819358,0.85795506800306,0.439543815153273,1,0,0,0.596451641939413,0.211370121269833,-0.0782016626715732,"4"
2403500011014,243,115963075726716,"Metropolitano",1,2,1,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,0,0,0,0,0,-0.375079365199862,-0.934845038992872,-0.188511872525493,1,0,0,-1.24445178702699,1.56028365046058,-0.225611008793434,"3"
2403500011014,243,115963075726716,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,1,0.905971760610157,1,0,0,0,0,-0.197771444165779,-0.934845038992872,-0.188511872525493,1,0,0,-1.29636487800519,1.455370161709,-0.222988544198573,"3"
2403500011014,243,115963075726716,"Metropolitano",2,2,2,1,1,1,1,1,1,1,1,1,5,4,-0.399904285949248,1,0,0,0,0,-0.172948335221008,-0.934845038992872,-0.816567560204259,1,0,0,-0.974359992377962,1.35515697353065,-0.217605792666158,"3"
2403500011014,243,115963075726716,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,5,3,0.905971760610157,1,0,0,0,0,-0.375079365199862,-0.934845038992872,-0.816567560204259,1,0,0,-1.30427185613383,1.56179215787711,-0.234647038376149,"3"
2403500011014,243,115963075726716,"Metropolitano",1,1,1,1,1,1,1,1,1,1,1,1,3,1,-0.508727289829198,0,1,0,0,0,-0.162309859958963,-0.934845038992872,-0.188511872525493,1,0,1,-1.18873098165748,0.218576665908768,-0.112492072542235,"2"
2403700010114,242,120865745349916,"Urbano",2,2,2,1,1,1,1,1,1,1,1,1,3,3,-1.05284230922895,0,0,0,0,0,-0.282879246262139,-0.934845038992872,-0.816567560204259,1,0,0,-0.927830847323433,0.00489980158321057,-0.172975492459555,"2"
2403700010114,242,120865745349916,"Urbano",3,3,2,2,1,1,1,1,1,1,1,1,2,1,0.905971760610157,0,0,0,0,0,-0.204863761007143,-0.0384449854949059,1.06759950283204,1,0,0,-0.568065610774764,-0.339512378412833,-0.149660128639866,"2"
2403700010114,242,141236376588666,"Urbano",3,2,1,3,1,1,1,1,1,3,1,1,3,1,0.905971760610157,0,0,0,1,0,-0.162309859958963,-0.0384449854949059,0.439543815153273,1,0,1,-0.534045057890931,0.0555226181543307,-0.0547223939290405,"2"
2403700010114,242,141236376588666,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1.3793113208688,0,0,0,0,0,-0.25167305216014,-0.934845038992872,-0.816567560204259,1,0,1,-1.2455486826362,-0.0704771747580791,-0.176502773228622,"2"
2403700010114,242,141236376588666,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,0.905971760610157,0,0,0,0,0,-0.00627888944897052,2.65075517499899,-1.44462324788302,1,0,0,-1.27068139310759,0.30459173759632,-0.250562748419592,"2"
2403700010114,242,121415135101506,"Urbano",2,2,1,1,1,1,1,1,1,1,1,1,4,2,0.905971760610157,0,0,0,0,1,-0.197771444165779,-0.0384449854949059,1.6956551905108,1,0,1,-1.14838975297189,0.743892361231954,-0.107603735968835,"3"
2403700010114,242,121415135101506,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,5,1,-0.399904285949248,1,0,0,0,0,-0.162309859958963,-0.934845038992872,-0.188511872525493,1,0,0,-1.29630082634417,1.11664031263261,-0.207340368228172,"3"
2403700010114,242,121415135101506,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1.5969573286287,1,0,1,1,0,-0.200608370902325,-0.934845038992872,1.6956551905108,1,0,1,-1.19160199885467,-0.648101650620554,0.111223260025331,"2"
2403700010114,242,121415135101506,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1.27048831698885,0,0,0,0,1,-0.204863761007143,-0.0384449854949059,0.439543815153273,1,0,1,-1.23743680931647,-0.0176463566658719,-0.0992302650104552,"2"
2403700010114,242,121415135101506,"Urbano",1,2,2,1,1,1,1,1,1,1,1,1,5,5,0.905971760610157,1,1,0,0,0,0.192305982109202,-0.934845038992872,0.439543815153273,1,0,0,-1.05784112215219,1.57233810327737,-0.13457592278516,"3"
2403700010114,242,122208698076026,"Urbano",1,1,1,1,1,1,1,1,1,2,1,1,3,3,0.905971760610157,0,1,0,0,0,-0.18216834711478,-0.0384449854949059,-0.816567560204259,1,1,0,-1.22673878331705,0.363767783491948,-0.0502817632124111,"2"
2403700010114,242,122208698076026,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,2,-1.1616653131089,0,0,0,0,0,-0.19564374911337,-0.934845038992872,0.439543815153273,1,0,0,-1.24649427337178,-0.0243116614166172,-0.164654891541839,"2"
2403700010114,242,122208698076026,"Urbano",3,3,1,2,1,3,1,1,1,1,1,1,3,3,0.253033737330455,0,0,0,0,0,-0.204863761007143,1.75435512150103,0.439543815153273,1,0,0,-0.579877368028386,0.160826077349572,-0.199374983599344,"2"
2403700010114,242,122208698076026,"Urbano",2,2,2,2,1,1,1,1,1,1,1,1,3,1,-1.3793113208688,0,0,0,0,0,-0.268694612579412,-0.934845038992872,-0.188511872525493,1,0,1,-0.690215727885775,-0.245031584580585,-0.154321470290432,"2"
2403700010114,242,122208698076026,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,2,1,-1.27048831698885,1,1,0,0,0,-0.148125226276236,-0.0384449854949059,1.06759950283204,1,1,0,-1.22633086338938,-0.483906248357219,-0.00423849611459404,"2"
2403700010114,242,231553322670366,"Urbano",1,1,1,1,1,1,1,1,1,3,1,1,3,3,0.905971760610157,1,1,0,1,1,-0.169402176800326,-0.934845038992872,-1.44462324788302,1,1,1,-1.17149513082477,0.384674402932984,0.14948080193866,"2"
2403700010114,242,231553322670366,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,1,1,0,0,0,-0.204863761007143,-0.934845038992872,0.439543815153273,1,0,1,-1.25980777108092,0.51072759064864,-0.104856450187197,"2"
2403700010114,242,231553322670366,"Urbano",1,1,1,1,1,1,1,1,1,1,1,1,3,1,0.905971760610157,1,1,0,0,0,-0.197771444165779,-0.934845038992872,-1.44462324788302,1,0,0,-1.25844699510479,0.34106759887244,-0.119727739840191,"2"
2403700010114,242,231553322670366,"Urbano",1,2,1,1,1,1,1,1,1,1,1,1,3,3,0.905971760610157,0,1,0,0,0,-0.204863761007143,-0.934845038992872,0.439543815153273,1,0,0,-1.19560379447562,0.357041787863235,-0.0989705227883388,"2"
2403700000082,241,6300352684552.5,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,3,3,-1.5969573286287,0,1,0,0,0,-0.304156196786229,-0.934845038992872,-0.816567560204259,1,1,0,-1.26353798516588,0.0495173347522818,-0.0177769224606296,"2"
2403700000082,241,6300352684552.5,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,3,1,-1.5969573286287,0,1,1,0,0,-0.346710097834408,-0.934845038992872,-0.188511872525493,1,1,0,-1.25092275684169,-0.184662545515301,0.126750311002993,"2"
2403700000082,241,6300352684552.5,"Rural",2,1,1,1,1,1,1,1,1,1,1,1,3,3,-1.5969573286287,0,1,0,1,0,-0.332525464151682,-0.934845038992872,-0.188511872525493,1,1,1,-1.18851079992025,-0.0155156739780903,0.0890342595320841,"2"
2403700000082,241,6300352684552.5,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,5,3,-1.48813432474875,0,1,0,1,0,-0.346710097834408,-0.934845038992872,-0.816567560204259,1,1,0,-1.29787851701531,0.834272276906873,0.0531563198860432,"2"
2403700000082,241,6300352684552.5,"Rural",2,2,2,1,1,1,1,1,1,1,1,1,3,2,-1.48813432474875,0,0,0,0,0,-0.332525464151682,-0.934845038992872,1.06759950283204,1,1,0,-0.909494964815488,-0.0311193920574931,-0.0740908265696954,"2"
2403700000082,241,6300352684552.5,"Rural",1,1,1,1,1,1,1,1,1,1,1,1,5,4,-1.05284230922895,1,1,0,0,0,-0.332525464151682,-0.934845038992872,-0.188511872525493,1,1,1,-1.31140980154165,1.20628210325311,-0.0598190978140076,"3"
